test_id,smiles,nlogP
0,CN(C)c1cccc2c(O)c(C(=O)O)cnc12,-0.2980656027793884
0,COc1ccc(C[C@H](N)C(=O)O)cc1,-0.29827242344617844
0,CN(C)c1cccc2c(O)cc(C(=O)O)nc12,-0.2983916103839874
0,Cc1cn([C@H]2C[C@H](N)[C@@H](CO)O2)c(=O)nc1O,-0.29839174449443817
0,Cc1ncc(COP(=O)(O)O)c(CNC(C)C)c1O,-0.29887182265520096
0,Cc1ncc(COP(=O)(O)O)c(CN[C@H]2CCOC2)c1O,-0.2989030033349991
0,Cc1cn(C[C@H](O)[C@H](O)[C@H](O)CO)c2nc(=O)nc(O)c-2n1,-0.29958009719848633
0,Cc1ncc(COP(=O)(O)O)c(CNC2=C[C@H]3C[C@@H]3C2)c1O,-0.2996898591518402
0,Cc1ncc(COP(=O)(O)O)c(CN[C@H]2COc3ccccc32)c1O,-0.29983580112457275
0,CC(O)=N[C@@H](Cc1ccccc1)C(=O)O,-0.3003329709172249
0,C[C@@H](O)[C@H](NC(=O)c1ccc(C#N)cc1)C(=O)O,-0.3009052276611328
0,COc1ccc(S(=O)(=O)N(CC(C)C)C[C@@H](O)CO)cc1,-0.30108028650283813
0,N=C(O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)O)C[C@H]2O)c1,-0.3017624616622925
0,Cc1ncc(COP(=O)(O)O)c(CNC2CCCCC2)c1O,-0.3021874278783798
0,Cc1ncc(COP(=O)(O)O)c(C/N=C2\CC[C@H](C)C2)c1O,-0.30245667695999146
0,O=C(O)C1=CN([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)C=CC1,-0.3026442602276802
0,N=c1nc(O)c2c(CCc3ccc(C(=O)O)cc3)cncc2[nH]1,-0.30301418900489807
0,Cc1ncc(COP(=O)(O)O)c(CN[C@@H]2CCNC[C@H]2O)c1O,-0.30338406562805176
0,N=C(O)c1ccc[n+]([C@@H]2O[C@H](CO)[C@H](O)[C@H]2O)c1,-0.30345386266708374
0,O=[N+]([O-])c1ccc2c(c1)CN[C@@H](CO)C2,-0.30354106426239014
0,CN(C)c1cccc2c(S(=O)(=O)NCCO)cccc12,-0.3035670518875122
0,N=c1nc(O)c2c(CCc3ccc(C(=O)O)cc3)csc2[nH]1,-0.3039715588092804
0,N=c1nc(O)c2nc(CN3C[C@H](CO)[C@@H](O)C3)ccc2[nH]1,-0.30403465032577515
0,Cc1ncc(COP(=O)(O)O)c(CN[C@H]2CCC[C@@H](O)C2)c1O,-0.30405062437057495
0,N=c1ccn([C@H]2CC[C@@H](COP(=O)(O)O)C2)c(O)n1,-0.3044120967388153
0,C[C@]1(O)CCN(c2ccc(C(=O)O)cn2)C1,-0.3049662709236145
0,Cc1ncc(COP(=O)(O)O)c(CN[C@@H]2CCOC2)c1O,-0.3050306737422943
0,O=C(O)C1=CN([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)CC=C1,-0.3051440219084422
0,Cc1ncc(COP(=O)(O)O)c(C/N=C2\CC[C@@H](C)N2)c1O,-0.3053201735019684
0,Cc1ncc(COP(=O)(O)O)c(CN[C@@H]2CC[C@H](O)C2)c1O,-0.3053934723138809
0,Cc1ncc(COP(=O)(O)O)c(CNC2(C)CC2)c1O,-0.3055309057235718
0,Cc1ncc(COP(=O)(O)O)c(CN[C@@H]2CCCC[C@H]2O)c1O,-0.30564500391483307
0,N=c1nc(O)c2c(CN3C[C@H](CO)[C@@H](O)C3)cccc2[nH]1,-0.30597200989723206
0,CC(O)=N[C@@H](Cc1ccc(O)cc1)C(=O)O,-0.3059946335852146
0,CN(C)c1cccc2c(S(C)(=O)=O)cccc12,-0.306035578250885
0,N[C@@H](Cc1ccc(O)c(O)c1)C(=O)O,-0.30683384090662
0,Cc1ncc(COP(=O)(O)O)c(CNCc2ccccc2)c1O,-0.30694615840911865
0,N=C(O)c1ccc[n+]([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)c1,-0.307221382856369
0,COc1ccc2c(c1)cc(C(O)=NCc1ccco1)n2CC(=O)O,-0.30762794613838196
0,C[C@@H](O)CN1CCN(c2ccc(O)c(O)c2)CC1,-0.30764487385749817
0,N=c1ccn([C@H]2CC[C@@H](CO)C2)c(O)n1,-0.30777994649750845
0,C[C@@H](C(=O)O)c1cccc(C(=O)O)c1,-0.30789288878440857
0,C[C@@H](O)C1=Nc2c(O)nc(=N)[nH]c2CC1,-0.3079705834388733
0,Cc1ncsc1-c1ccc(CN=C(O)[C@@H](C)O)cc1,-0.30860763788223267
0,C[C@@H](O)[C@H](O)C1=Nc2c(O)nc(=N)[nH]c2NC1,-0.30926015973091125
0,C[C@@H](C(=O)O)N1C(=O)c2ccccc2C1=O,-0.3094203770160675
0,N=C(O)c1ccc[n+]([C@@H]2O[C@H](CO)[C@@H](O)C2O)c1,-0.30942919850349426
0,CC(=O)c1ccc[n+]([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c1,-0.3098691999912262
0,CC(O)=N[C@@H](Cc1ccc(O)cc1)C(O)=NCC(=O)O,-0.3098999857902527
0,Cc1ncc(COP(=O)(O)O)c(CN[C@H]2CCCNC2)c1O,-0.3103674352169037
0,N[C@@H](Cc1ccc(O)cc1)C(=O)O,-0.3108302056789398
0,Cc1ncc(COP(=O)(O)O)c(CN[C@@H]2CC[C@H](N)C2)c1O,-0.310943067073822
0,Cc1ncc(COP(=O)(O)O)c(C/N=C2\CCO[C@H]2C)c1O,-0.31127074360847473
0,CC(O)=N[C@@H](Cc1ccccc1)C(O)=NCC(=O)O,-0.3114359974861145
0,Cc1cn([C@H]2CC[C@@H](CO)O2)c(=O)nc1O,-0.31144099235534667
0,CC(O)=N[C@@H](Cc1ccccc1)C(O)=NO,-0.3116976022720337
0,Cc1ncc(COP(=O)(O)O)c(CN[C@H]2CC[C@H](O)C2)c1O,-0.3117526024580002
0,C[C@@H](C(=O)O)N1C(=O)Cc2cc(Cl)ccc21,-0.3119596242904663
0,Cc1ncc(COP(=O)(O)O)c(C)c1O,-0.3119853036157016
0,C[C@@H](C(=O)O)c1ccc(C#N)c(C(=O)O)c1,-0.31222420930862427
0,Cc1ncc(COP(=O)(O)O)c(CNC2CC2)c1O,-0.31227816045284273
0,Cn1c(=O)c2c(ncn2C)n(C)c1=O,-0.31258806586265564
0,C[C@@H](C(=O)O)N1C(=O)CCc2cc(Cl)ccc21,-0.31293410062789917
0,N=c1nc(O)c2c([nH]1)C(CN1C[C@@H](O)[C@@H](O)C1)C=N2,-0.31317782402038574
0,C[C@H](O)C(=O)Nc1ccc([N+](=O)[O-])c2cccnc12,-0.31321990489959717
0,Cc1ncc(COP(=O)(O)O)c(CN[C@@H]2CCNC2)c1O,-0.3132557272911072
0,O=[N+]([O-])c1cc(O)c(O)c(C(O)=NCC2CC2)c1,-0.31338581442832947
0,N=c1nc(O)c2c([nH]1)C(CN1C[C@@H](O)[C@@H](O)C1)C=C2,-0.31339648365974426
0,N=c1ccn([C@@H]2C[C@H](CO)[C@@H](O)C2)c(O)n1,-0.3135591149330139
0,CN(C)c1cccc2c(C(=O)O)ccnc12,-0.3139876052737236
0,Cc1ncc(COP(=O)(O)O)c(CNC[C@H](C)O)c1O,-0.31421005725860596
0,CC1(C)[C@@H]2CC[C@@]1(C)C(=O)C2,-0.31537315249443054
0,Cc1ncc(COP(=O)(O)O)c(CN[C@@H]2C=CCCC2)c1O,-0.3157065510749817
0,C[C@H](O)C(O)=Nc1ccc([N+](=O)[O-])cc1,-0.3157802224159241
0,Cc1ncc(COP(=O)(O)O)c(C[C@H]2CCNC2)c1O,-0.31595391035079956
0,O=[N+]([O-])c1ccc(O)c(C(O)=NC2CCCCC2)c1,-0.31604957580566406
0,O=C(O)C(=O)Nc1sc2c(c1C(=O)O)CCNC2,-0.3162600100040436
0,Cc1ncc(COP(=O)(O)O)c(CNC2CCCC2)c1O,-0.31678301095962524
0,Cc1ncsc1-c1ccc(CN=C(O)[C@@H](C)O)c(O)c1,-0.3168724775314331
0,N=C(O)c1ccc[n+]([C@H]2C[C@H](O)[C@@H](COP(=O)(O)O)O2)c1,-0.31698691844940186
0,Cc1ncc(COP(=O)(O)O)c(CN[C@@H](C)CO)c1O,-0.31726475556691486
0,COc1ccc2c(c1)ncn2[C@H]1C[C@H](O)[C@@H](CO)O1,-0.31749022006988525
0,C[C@@H](O)CN=C(O)c1ccc2[nH]c(=N)sc2c1,-0.31760165095329285
0,C[C@@H](O)[C@H](NC(=O)c1ccc(C#CCO)cc1)C(=O)O,-0.3178030252456665
0,Cc1ncc(COP(=O)(O)O)c(C/N=C2\CC[C@H](C)N2)c1O,-0.31785959005355835
0,N=C(O)c1ccc(N[C@H]2CC[C@@H](O)C2)nc1,-0.31865832209587097
0,COc1ccc2c(c1)cc(C(=O)NCc1ccco1)n2CC(=O)O,-0.3187788426876068
0,C[C@@H](O)c1nc2ccc(C(=N)O)cc2[nH]1,-0.31883535385131834
0,Cc1ncc(COP(=O)(O)O)c(CNC2=C[C@H]3C[C@@H]3C=C2)c1O,-0.31883636116981506
0,C[C@@H](O)c1ccc2[nH]c(=N)nc(O)c2n1,-0.31888070702552795
0,CC(C)(C)OC(=O)N1C[C@@H](O)C[C@H]1C(=O)O,-0.319116473197937
0,CCOC(=O)c1ccc2c(c1)N=C(O)[C@@H](C)N2,-0.3202797472476959
0,CN(C)c1cccc2c(O)nc(=O)n(C)c12,-0.3202851414680481
0,CN(C)c1cccc2c(C(=O)O)cc(=O)oc12,-0.3209383487701416
0,N=c1ccn([C@H]2CC[C@@H](CO)O2)c(N)n1,-0.3210255801677704
0,C#Cc1cn([C@H]2CC[C@@H](CO)O2)c(=O)nc1O,-0.321112722158432
0,CN(C)c1cccc2c(O)nc(=N)[nH]c12,-0.32155878629003254
0,CC(O)=N[C@@H](Cc1cnc[nH]1)C(=O)O,-0.32174167037010193
0,C[C@@H](O)CN=C(O)c1ccc2c(c1)OCO2,-0.3232557028532028
0,N=c1nc(O)c2c(CCC(=O)O)c[nH]c2[nH]1,-0.32369381189346313
0,Cc1ncc(CO)c(CN[C@@H](C)C(=O)O)c1O,-0.3238315837723868
0,O=[N+]([O-])c1ccc(O)c(C(O)=NC2CCCC2)c1,-0.3248981237411499
0,C[C@@H](C(=O)O)c1ccc(C(=O)O)cc1,-0.32507580518722534
0,CC(C)(C)OC(O)=N[C@H]1CN=C(O)c2ccccc21,-0.32526543736457825
0,C[C@@H](O)c1nc2c(O)nc(=N)[nH]c2[nH]1,-0.3253583647310734
0,C[C@@H](C(=O)O)c1ccc(C(C)(C)C)cc1,-0.3257152537504832
0,O=[N+]([O-])c1cc(O)c(O)c(C(O)=NC2CCCC2)c1,-0.3257818818092346
0,COc1ccc(C[C@@H](N)C(=O)O)cc1,-0.3263857662677765
0,Cc1ncc(COP(=O)(O)O)c(C/N=C2\CC[C@@H](C)C2)c1O,-0.32665425539016724
0,C[C@@H](C(=O)O)c1ccc(C(=O)O)cn1,-0.32669922709465027
0,COc1ccc(C(=O)N[C@@H](C)C(=O)O)cc1,-0.32690882682800293
0,Cc1ncc(COP(=O)(O)O)c(CNC2=NC[C@H](C)CN2)c1O,-0.3271346390247345
0,Cc1ncc(COP(=O)(O)O)c(CNC[C@H](C)N)c1O,-0.32739031314849854
0,CC(=O)c1ccc(C)cc1N[C@H](C(=O)O)C(C)C,-0.32806596159935
0,C[C@@H](C(=O)O)c1ccc(C#N)cc1,-0.32929545640945435
0,O=C(O)C1=NC(c2ccc(Cl)cc2)=NC1,-0.3293206989765167
0,N[C@@H](CCC(=O)O)C(=O)O,-0.32961746198790415
0,N=c1nc(O)c2c([nH]1)C(CN1[CH][C@H](O)[C@@H](O)C1)C=C2,-0.3300943076610565
0,COc1ccc2c(c1)cc(C(=O)O)n2C,-0.33019256591796875
0,N=c1ccn([C@H]2CC[C@@H](CO)OC2)c(O)n1,-0.3305331269900004
0,N=c1ccn([C@H]2CC[C@@H](COP(=O)=O)O2)c(O)c1,-0.3305351634820302
0,C[C@@H](O)CN1CCc2cc(O)c(O)cc2C1,-0.3306201696395874
0,C[C@@H](O)C1=Nc2c(cc(Cl)cc2C(=O)O)C1,-0.33072933554649353
0,Cc1ncc(COP(=O)(O)O)c(C=O)c1O,-0.3317743624959673
0,N=C(O)c1ccc[n+]([C@@H]2O[C@H](CO)C(O)=C2O)c1,-0.33182841539382935
0,O=C(O)C1=NC(c2ccccc2)=NC1,-0.3318316340446472
0,CC(O)=Nc1nc2ccc(C(=O)O)cc2s1,-0.3324272433916728
0,COc1ccc2c(c1)cc(C(=O)NCc1ccco1)n2C[C@H](O)CO,-0.33426767587661743
0,N[C@@H](CC(=O)O)C(=O)O,-0.33504605293273926
0,COC(=O)n1c(C)c(CC(=O)O)c2cc(OC)ccc21,-0.3353005051612854
0,O=[N+]([O-])c1ccc(O)c(C(O)=NCCS)c1,-0.33533233404159546
0,C[C@@H](O)[C@@H](C=O)[C@H]1CC(=O)c2c(O)ccc(O)c2C1,-0.33637845516204834
0,C[C@@H](O)c1nc2ccc(C(C)(C)O)cc2[nH]1,-0.3365902304649353
0,N=C(O)c1ccc[n+]([C@H]2C[C@H](O)[C@@H](CO)O2)c1,-0.3367965668439865
0,Cc1ncc(COP(=O)(O)O)c(CNc2ccccc2)c1O,-0.3370135724544525
0,Cc1ncc(CO)c(CN[C@H](C)C(=O)O)c1O,-0.33707544207572937
0,Cc1ncsc1-c1ccc(CN=C(O)[C@@H]2C[C@@H](O)CN2)cc1,-0.3371250331401825
0,CC(O)=N[C@@H](Cc1ccccc1)P(=O)(O)O,-0.3377184569835663
0,Cc1ncc(C[n+]2csc(CCOP(=O)(O)O)c2C)c(CN)c1O,-0.3377276062965393
0,C[C@@H](C(=O)O)c1ccc(CC(=O)O)cc1,-0.3385545313358307
0,CN(C)c1cccc2c(O)nc(=O)[nH]c12,-0.3386215791106224
0,CC(O)=N[C@@H]1C(=O)O[C@H](CO)[C@H](O)[C@@H]1O,-0.33889666199684143
0,CC(O)=Nc1nc(C)c(-c2ccccc2)s1,-0.3390581011772156
0,C[C@@H](O)c1nc2ccc(C(=O)O)cc2[nH]1,-0.3392205039660136
0,Cc1cc(CN[C@@H](C)C(=O)O)c(COP(=O)(O)O)cn1,-0.33957197070121764
0,O=[N+]([O-])c1ccc([C@@H](O)[C@H](O)CO)cc1,-0.34018710255622864
0,CN(C)c1cccc2c(C(=O)O)cccc12,-0.3402118980884552
0,Cc1ccc(C(=O)O)c(C)c1,-0.3403635621070862
0,Cc1ncc(COP(=O)(O)O)c(CN[C@@H]2C=C[C@H](O)C2)c1O,-0.3411802053451538
0,C[C@@H](C(=O)O)c1cccc(C(=N)N)c1,-0.34125708788633347
0,N[C@@H](CCc1ccccc1)C(=O)O,-0.34127897024154663
0,COc1ccc2c(c1)cc(C(=O)NCc1ccco1)n2C,-0.34160831570625305
0,Cc1ncc(COP(=O)(O)O)c(CN[C@@H](C)C(=O)O)c1[O-],-0.3416222929954529
0,Cc1ncc(COP(=O)(O)O)c(C)c1[O-],-0.34196847677230835
0,C[C@@H](C(=O)O)c1cccc(C2C=CC=NC2)c1,-0.3421365022659302
0,C[C@H](C(=O)O)c1ccc(C(=O)O)cn1,-0.3421582579612732
0,C[C@@H]1N=C(O)[C@H](Cc2ccc(O)cc2)N=C1O,-0.34221285581588745
0,Cc1ncc(COP(=O)(O)O)c(C#N)c1O,-0.3422846794128418
0,COc1ccc(C[C@H](N)C(=O)O)cc1OC,-0.34306302666664124
0,CC(C)(C)NC[C@H](O)c1ccc(O)c(O)c1,-0.3431253731250763
0,COc1ccc2c(c1)cc(C(O)=NCc1ccco1)n2C[C@H](O)CO,-0.3443233370780945
0,O=[N+]([O-])c1ccc([C@@H](O)CO)cc1,-0.344767689704895
0,C[C@@H](C(=O)O)c1cccc(C(=O)NC2CC2)c1,-0.3448338806629181
0,C[C@@H](C(=O)O)N1C(=O)CCc2ccc(Cl)cc21,-0.3449009507894516
0,Cc1ncc(COP(=O)(O)O)c(CNCc2ccccn2)c1O,-0.34495115280151367
0,Cc1ncc(CO)c(CN[C@@H](CO)C(C)C)c1O,-0.3452301025390625
0,N=C(O)c1ccc[n+]([C@@H]2O[C@H](CO)C(O)C2O)c1,-0.34523195028305054
0,C[C@H](C(=O)O)c1ccc(C(=O)O)cc1,-0.34586872160434723
0,Cc1ncc(C[n+]2csc(CCOP(=O)(O)O)c2C)c(N)c1O,-0.34669992327690125
0,O=[N+]([O-])c1ccc([C@@H](O)CNCCO)cc1,-0.34676575660705566
0,Cc1ncc(CO)c(CN[C@@H](CO)C(=O)O)c1O,-0.3472632169723511
0,Cc1ncc(COP(=O)(O)O)c(C/N=C2\CC[C@@H](O)C2)c1O,-0.3473353683948517
0,O=[N+]([O-])c1ccc([C@@H](O)[C@@H](O)CO)cc1,-0.3482803702354431
0,N[C@@H](Cc1ccccc1)C(=O)O,-0.34888720512390137
0,C[C@]1(O)CCN(c2ccc(C(=O)O)cn2)C[C@H]1O,-0.3492574095726013
0,C[C@@H](C(=O)O)c1ccc(C#N)c(Cl)c1,-0.34950446089108783
0,CN(C)c1cccc(C(=O)O)c1,-0.3497849702835083
0,CC(=O)c1ccc(C)cc1N[C@H](C)C(=O)O,-0.35049328207969666
0,CC(O)=Nc1nc2ccc(C(=O)O)cc2[nH]1,-0.3510785500208537
0,CC(O)=Nc1cccc(C(=O)O)c1,-0.35166826844215393
0,O=C(O)C1=NC(c2ccc(Cl)cc2)=CC1,-0.351855993270874
0,Cc1ncc(COP(=O)(O)O)c(CNC2=NC[C@H](C)C2)c1O,-0.3518902063369751
0,C[C@@H](O)CN1CCc2c(Cl)cc(Cl)c(Cl)c2C1,-0.35304340720176697
0,C[C@@H](O)c1ccc2cc(Cl)cc(C(=O)O)c2n1,-0.3530445992946625
0,Cc1ncc(COP(=O)(O)O)c(CC=N)c1O,-0.3538159728050232
0,CC1=C(C)[C@@H](C)Oc2cc(C)c(C)cc21,-0.3542260527610779
0,CS(=O)(=O)c1ccc2c(c1)nc1n2CCNC1,-0.35435324907302856
0,CC(C)(C)NC[C@H](O)c1ccc(O)c2cccnc12,-0.35436612367630005
0,C[C@H](C(=O)O)c1ccc(CN)cc1,-0.35486316680908203
0,C[C@H](C(=O)O)c1cccc(C(=N)O)c1,-0.35493624210357666
0,Cc1ncc(COP(=O)(O)O)c(CCN)c1O,-0.35496747493743896
0,C[C@@H](O)c1ccc(C(C)(C)O)cc1,-0.355195552110672
0,C[C@@H](O)[C@H](O)C1=Nc2c(O)nc(=N)[nH]c2CC1,-0.3558347821235657
0,Cc1ncc(COP(=O)(O)O)c(CNC[C@@H](C)N)c1O,-0.35614752769470215
0,CN(C)c1cccc2c(S(=O)(=O)[O-])ccnc12,-0.35620635747909546
0,CC(C)(C)OC(O)=N[C@H]1CNc2ccccc2C1,-0.35636313259601593
0,C[C@@H](C(=O)O)c1cccc(C#N)c1,-0.35640379786491394
0,C[C@@H](O)c1cccc(C(=O)O)c1,-0.3566497166951497
0,N=C(O)c1ccc(N[C@H]2CC[C@@H](O)CC2)nc1,-0.3572569787502289
0,CN(C)c1ccnc2c(N(C)C)cccc12,-0.3572971522808075
0,N=c1ccn([C@H]2CC[C@@H](CO)O2)c(O)c1,-0.35754349402018953
0,O=C(O)C1=CN([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)CCC1,-0.3577142059803009
0,CN(C)c1ccc(C(=O)O)cn1,-0.358137105902036
0,CC(C)(C)OC(O)=N[C@H]1CCc2ccccc21,-0.3581845164299011
0,C[C@@H](O)CN1CCN(c2cccc(Cl)c2)CC1,-0.35869908332824707
0,CC(O)=Nc1ccc(C(=O)O)cc1,-0.358716145157814
0,C[C@@H](O)[C@H](N)C(=O)O,-0.3598798103630543
0,CC1(C)[C@H]2CC(=O)[C@]1(C)C(=O)C2,-0.3602897524833679
