test_id,smiles,nlogP
0,O=c1nc(O)ccn1[C@@H]1O[C@H](CS[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H]1O,-0.18672192096710205
0,C[C@@H]1[C@@H](O)[C@H](O)C(CO)=C[C@@H]1N[C@H]1[C@H](O)[C@@H](O)[C@@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](O)O[C@@H]2CO)O[C@@H]1C,-0.18790487945079803
0,CC(O)=N[C@H]1[C@@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)O[C@H](CO)[C@@H](O)[C@@H]1O,-0.1890483945608139
0,O=c1nc(O)ccn1[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)[C@H]1O,-0.18952094316482543
0,C[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](O)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1N[C@@H]1[CH][C@@H](O)[C@H](O)C(CO)=C1,-0.18969140036238563
0,C[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](O)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1N[C@H]1C=C(CO)[C@@H](O)[C@H](O)[C@H]1F,-0.19084866344928741
0,C[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@@H](O)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1N[C@@H]1[CH][C@@H](O)[C@H](O)C(CO)=C1,-0.19163086551886338
0,C[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](O)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1N[C@H]1C=C(CO)[C@@H](O)[C@H](O)[C@H]1Cl,-0.1918794810771942
0,OCC1=C[C@H](N[C@H]2[C@H](O)[C@@H](O)[C@@H](O[C@]3(CO)O[C@H](CO)[C@@H](O)[C@@H]3O)O[C@@H]2CO)[CH][C@@H](O)[C@@H]1O,-0.1934758722782135
0,C[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@@H](O)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1N[C@H]1C=C(CO)[C@@H](O)[C@H](O)[C@H]1F,-0.19411912560462952
0,O=c1nc(O)ccn1[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1OP(=O)(O)OC[C@H]1O[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O,-0.19494967829239995
0,O=c1nc(O)ccn1[C@H]1C[C@H](O)[C@@H](COP(=O)(O)O[C@H]2C[C@H](O)[C@@H](CO)O2)O1,-0.19496344881398336
0,O=c1nc(O)ccn1[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](N=C(O)C3CC3)[C@H]2O)[C@H]1O,-0.1977376639842987
0,C[C@@H]1[C@@H](O)[C@H](O)C(CO)=C[C@@H]1N[C@H]1[C@H](O)[C@@H](O)[C@@H](O[C@H]2[C@H](O)[C@@H](O)[C@@H](O)O[C@@H]2CO)O[C@@H]1C,-0.19778282940387726
0,O=c1nc(O)ccn1[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CS)[C@@H](O)[C@H](O)[C@H]2O)[C@H]1O,-0.19810901582241058
0,OC[C@H]1O[C@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O,-0.19866779446601868
0,O=c1nc(O)ccn1[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H]1O,-0.2020960446707038
0,OC[C@H]1O[C@@H](S[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@H]1O,-0.20280196417022395
0,CC(O)=N[C@@H]1[C@@H](O)[C@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)[C@@H](CO)O[C@@H]1O,-0.20285032476697648
0,O=c1nc(O)ccn1[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1OP(=O)(O)OC[C@H]1O[C@@H](O)[C@H](O)[C@H](O)[C@@H]1O,-0.2035377018830993
0,O=c1nc(O)ccn1[C@@H]1O[C@H](CO)[C@@H](O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H]1O,-0.20472728973254561
0,O=c1nc(O)ccn1[C@@H]1O[C@H](CO)[C@@H](O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2F)[C@H]1O,-0.20659306744734446
0,OCC1=CN([C@H]2[C@H](O)[C@@H](O)[C@@H](O[C@]3(CO)O[C@H](CO)[C@@H](O)[C@@H]3O)O[C@@H]2CO)[CH][C@@H](O)[C@@H]1O,-0.20681746304035187
0,O=c1nc(O)ccn1[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1OP(=O)(O)OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O,-0.20746872467654093
0,O=c1nc(O)ccn1[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1OP(=O)(O)O[C@H]1C[C@H](O)[C@@H](CO)O1,-0.208525151014328
0,C[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](O)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1N[C@H]1C[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,-0.20894140750169754
0,O=c1nc(O)ccn1[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2N=C(O)C2CC2)[C@H]1O,-0.209420807659626
0,O=c1nc(O)ccn1[C@H]1C[C@H](O)[C@@H](COP(=O)(O)CP(=O)(O)O)O1,-0.21012116968631744
0,O=c1nc(O)ccn1[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2N=C(O)CCl)[C@H]1O,-0.2101261019706726
0,O=c1nc(O)ccn1[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2F)[C@H]1O,-0.21157043408124876
0,OC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](O)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1O,-0.2124653160572052
0,O=c1nc(O)ccn1[C@@H]1O[C@H](CO)[C@@H](O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2F)[C@H]1F,-0.21275448985397816
0,O=c1nc(O)ccn1[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1OP(=O)(O)OC[C@H]1O[C@@H](O)[C@H](O)[C@H]1O,-0.21294929273426533
0,O=c1nc(O)ccn1[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1OP(=O)(O)OC[C@H]1O[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O,-0.21301120732511794
0,O=c1nc(O)ccn1[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2F)[C@H]1O,-0.2139231063749479
0,C[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](O)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1N[C@H]1C=C(CO)[C@@H](O)[C@H](O)C1,-0.21469178795814514
0,OC[C@H]1O[C@@H](S[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@H]1O,-0.21505065262317657
0,O=c1nc(O)ccn1[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2N=C(O)CCl)[C@H]1O,-0.21567396819591522
0,C[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](O)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1N[C@H]1C=C(CO)C[C@@H](O)[C@@H]1O,-0.21593620058368235
0,CC(O)=N[C@H]1[C@H](O)[C@@H](O)[C@@H](O[C@H]2[C@H](O)[C@@H](O)[C@@H](O)O[C@@H]2CO)O[C@@H]1C,-0.21643497049808502
0,O=c1nc(O)ccn1[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2F)[C@H]1F,-0.2168344149986903
0,C[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](O)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1N[C@H]1C=C(CO)C[C@@H](O)[C@H]1O,-0.2171664535999298
0,CC(O)=N[C@H]1[C@H](O)[C@@H](O)[C@@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](O)O[C@@H]2CO)O[C@@H]1C,-0.21902192384004593
0,O=c1nc(O)ccn1[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2F)[C@H]1F,-0.2193959504365921
0,O=c1nc(O)ccn1[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1OP(=O)(O)OC[C@H]1C[C@@H](O)[C@@H](O)[C@H](O)C1,-0.21956642965475717
0,C[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@@H](O)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1N[C@H]1C=C(CO)C[C@@H](O)[C@@H]1O,-0.2198509400089582
0,OC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@@H](O)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1O,-0.2200406789779663
0,O=c1nc(O)ccn1[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)[C@H]1F,-0.22027075290679932
0,O=c1nc(O)ccn1[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1OP(=O)(O)OC[C@H]1O[C@@H](O)[C@H](O)[C@@H]1O,-0.22028939425945282
0,O=c1nc(O)ccn1[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O,-0.22178604250604456
0,O=c1nc(O)ccn1[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1OP(=O)(O)OC[C@H]1O[C@@H](O)[C@H](O)[C@H](O)[C@H]1O,-0.2249622792005539
0,C#Cc1cn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)nc1O,-0.22529329905907314
0,O=c1nc(O)ccn1[C@H]1C[C@H](O)[C@@H](COP(=O)(O)[C@H]2C[C@@H]2F)O1,-0.22557184100151062
0,C#Cc1cn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2F)c(=O)nc1O,-0.22584251039906553
0,O=c1nc(O)ccn1[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)[C@H]1N=C(CO)CO,-0.22696231305599213
0,C[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](O)O[C@@H]2CO)[C@H](N)[C@@H](O)[C@@H]1O,-0.22762454052766165
0,O=c1nc(O)ccn1[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1N=C(CO)CO,-0.22784904142220816
0,C#Cc1cn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2C)c(=O)nc1O,-0.22840996831655502
0,CC(O)=N[C@H]1[C@@H](OP(=O)(O)O)O[C@H](CO)[C@@H](O)[C@@H]1O,-0.22878206383298944
0,O=c1nc(O)ccn1[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1N1C=C(CO)[C@@H](O)[C@H](O)[C@H]1CO,-0.230034738779068
0,O=c1nc(O)ccn1[C@H]1C[C@H](O)[C@@H](CO)O1,-0.2303406298160553
0,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](F)[C@@H]1O,-0.23047511279582977
0,C#Cc1cn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)nc1O,-0.23078240648559903
0,OC[C@H]1O[C@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@H]1O,-0.23150062561035156
0,O=c1nc(O)ccn1[C@H]1C[C@H](O)[C@@H](COP(=O)(O)CF)O1,-0.23257045447826385
0,C[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](O)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1N1[CH][C@@H](O)[C@H](O)C(CO)=C1,-0.23364072293043137
0,C[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@@H](O)O[C@@H]2CO)[C@H](N)[C@@H](O)[C@@H]1O,-0.234166219830513
0,O=c1nc(O)ccn1[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1OP(=O)(O)O[C@H]1[C@H](O)[C@@H](O)[C@@H](O)O[C@@H]1CO,-0.2367668698231379
0,Cc1cn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)nc1O,-0.2448587864637375
0,C[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@@H](O)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1N1[CH][C@@H](O)[C@H](O)C(CO)=C1,-0.24689896404743195
0,O=c1nc(O)ccn1[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1OP(=O)(O)O,-0.2500688305922917
0,CC1=N[C@@H]2[C@@H](O)[C@H](O)[C@@H](CO)O[C@@H]2S1,-0.2678869515657425
